desired_scenario;cadidate_scenario;Desired Given DNF;Shared Given DNF;Penality Given;Global Similarity Given;Final Similarity Given;Desired When DNF;Shared When DNF;Penality When;Global Similarity When;Final Similarity When;Desired Then DNF;Shared Then DNF;Penality Then;Global Similarity Then;Final Similarity Then;Scenario Similarity;Action
Desired_30587;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND b2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.574468085106383;1.0;0.42553191489361697;0.5921363692920244;behavior_1
Desired_30588;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.574468085106383;1.0;0.42553191489361697;0.5921363692920244;behavior_1
Desired_30589;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.5212143834764216;behavior_1
Desired_30590;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.5212143834764216;behavior_1
Desired_30591;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10 AND b2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.5212143834764216;behavior_1
Desired_30592;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.5212143834764216;behavior_1
Desired_30593;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.5212143834764216;behavior_1
Desired_30594;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.5212143834764216;behavior_1
Desired_30595;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.5212143834764216;behavior_1
Desired_30596;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10 AND b2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.5212143834764216;behavior_1
Desired_30597;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.5212143834764216;behavior_1
Desired_30598;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.5212143834764216;behavior_1
Desired_30599;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30600;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.6428571428571428;1.0;0.3571428571428572;0.5693400167084378;behavior_1
Desired_30601;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6428571428571428;1.0;0.3571428571428572;0.5693400167084378;behavior_1
Desired_30602;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND b2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6428571428571428;1.0;0.3571428571428572;0.5693400167084378;behavior_1
Desired_30603;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6428571428571428;1.0;0.3571428571428572;0.5693400167084378;behavior_1
Desired_30604;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6428571428571428;1.0;0.3571428571428572;0.5693400167084378;behavior_1
Desired_30605;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.8214285714285714;1.0;0.1785714285714286;0.5098162071846283;behavior_1
Desired_30606;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.8214285714285714;1.0;0.1785714285714286;0.5098162071846283;behavior_1
Desired_30607;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND c1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6923076923076923;1.0;0.3076923076923077;0.5528565002249213;behavior_1
Desired_30608;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30;height >= 30 AND source_distance == 0;0.09090909090909094;1.0;0.9090909090909091;0.7533227006911217;behavior_1
Desired_30609;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0;height >= 30 AND source_distance == 0;0.09090909090909094;1.0;0.9090909090909091;0.7533227006911217;behavior_1
Desired_30610;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;a2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30611;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;b2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30612;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;c2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30613;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;d2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30614;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30615;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.7836257309941521;behavior_1
Desired_30616;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.6169590643274854;behavior_1
Desired_30617;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND b2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.6169590643274854;behavior_1
Desired_30618;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND c2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.6169590643274854;behavior_1
Desired_30619;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND d2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.6169590643274854;behavior_1
Desired_30620;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND e2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.6169590643274854;behavior_1
Desired_30621;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.6169590643274854;behavior_1
Desired_30622;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND b2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.6169590643274854;behavior_1
Desired_30623;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND c2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.6169590643274854;behavior_1
Desired_30624;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND d2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.6169590643274854;behavior_1
Desired_30625;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND e2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.6169590643274854;behavior_1
Desired_30626;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;a2 > 10 AND b2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30627;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;a2 > 10 AND c2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30628;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;a2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30629;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;a2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30630;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;b2 > 10 AND c2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30631;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;b2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30632;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;b2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30633;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;c2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30634;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;c2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30635;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.11695906432748537;behavior_1
Desired_30636;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND a2 > 10;height >= 30 AND source_distance == 0;0.31034482758620685;1.0;0.6896551724137931;0.680177455132083;behavior_1
Desired_30637;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND b2 > 10;height >= 30 AND source_distance == 0;0.31034482758620685;1.0;0.6896551724137931;0.680177455132083;behavior_1
Desired_30638;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND c2 > 10;height >= 30 AND source_distance == 0;0.31034482758620685;1.0;0.6896551724137931;0.680177455132083;behavior_1
Desired_30639;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND d2 > 10;height >= 30 AND source_distance == 0;0.31034482758620685;1.0;0.6896551724137931;0.680177455132083;behavior_1
Desired_30640;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND e2 > 10;height >= 30 AND source_distance == 0;0.31034482758620685;1.0;0.6896551724137931;0.680177455132083;behavior_1
Desired_30641;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10 AND b2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.5652349263964509;behavior_1
Desired_30642;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10 AND c2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.5652349263964509;behavior_1
Desired_30643;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.5652349263964509;behavior_1
Desired_30644;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.5652349263964509;behavior_1
Desired_30645;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND b2 > 10 AND c2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.5652349263964509;behavior_1
Desired_30646;cadidate_1;satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND b1 > 10 AND d1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.6491228070175439;1.0;0.3508771929824561;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND b2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.5652349263964509;behavior_1
